#	O
#	O
Directors	I-ORG
of	O
different	O
religious	O
denominations	O
,	O
resident	O
in	O
different	O

parts	O
of	O
China	B-GPE
,	O
who	O
shall	O
have	O
power	O
to	O
add	O
to	O
their	O
number	O
,	O
fill	O
up	O

vacancies	O
,	O
appoint	O
an	O
Executive	B-ORG
Committee	I-ORG
,	O
and	O
in	O
general	O
to	O

manage	O
all	O
the	O
affairs	O
of	O
the	O
Society	B-ORG
.	O

Article	O
YI	O
.	O
Powers	B-ORG
of	I-ORG
the	I-ORG
Board	I-ORG
.	O
—	O
The	O
Board	B-ORG
shall	O
have	O
power	O

to	O
elect	O
its	O
own	O
office	B-ORG
-	I-ORG
bearers	I-ORG
,	O
determine	O
its	O
own	O
Meetings	O
,	O
appoint	O

Trustees	B-ORG
(	O
who	O
may	O
or	O
may	O
not	O
be	O
members	O
of	O
the	O
Society	B-ORG
)	O
in	O
whom	O

any	O
property	O
of	O
the	B-ORG
Society	I-ORG
may	O
be	O
vested	O
;	O
also	O
to	O
devolve	O
upon	O

Sub	B-ORG
-	I-ORG
Committees	I-ORG
,	O
Local	B-ORG
Associations	I-ORG
,	O
or	O
individuals	O
,	O
whether	O
mem	B-ORG
¬	I-ORG

bers	I-ORG
or	O
not	O
,	O
such	O
charge	O
of	O
specific	O
portions	O
of	O
the	B-ORG
Society	I-ORG
’	O
s	O
operations	O

as	O
may	O
seem	O
expedient	O
or	O
necessary	O
.	O

The	B-ORG
Board	I-ORG
also	O
shall	O
have	O
power	O
to	O
call	O
special	O
Meetings	O
of	O
the	B-ORG

Society	I-ORG
,	O
take	O
such	O
steps	O
as	O
may	O
appear	O
best	O
to	O
diffuse	O
information	B-PRODUCT

regarding	O
the	O
proceedings	O
of	O
the	O
Society	B-ORG
,	O
secure	O
pecuniary	O
contribu	O
¬	O

tions	O
,	O
defray	O
out	O
of	O
the	O
funds	O
of	O
the	O
Society	B-ORG
all	O
expenses	O
connected	O

with	O
the	O
work	O
,	O
and	O
in	O
general	O
take	O
whatever	O
measures	O
,	O
consistent	O

with	O
the	O
constitution	O
,	O
as	O
shall	O
seem	O
likely	O
to	O
promote	O
the	O
objects	O
for	O

which	O
the	O
Society	B-ORG
is	O
organized	O
.	O

Article	O
VII	O
.	O
Retiring	B-ORG
Members	I-ORG
of	I-ORG
Board	I-ORG
.	O
—	O
One	O
-	O
third	O
of	O
the	O

Directors	B-ORG
shall	O
retire	O
each	O
year	O
,	O
according	O
to	O
alphabetical	O
rotation	O
,	O

at	O
the	O
Annual	O
General	O
Meeting	O
,	O
but	O
shall	O
be	O
eligible	O
for	O
re	O
-	O
election	O
.	O

Article	O
VIII	O
.	O
Quorum	O
.	O
—	O
One	O
-	O
third	O
of	O
the	O
members	O
of	O
the	O
Board	O

shall	O
constitute	O
a	O
quorum	O
:	O
and	O
the	O
Chairman	O
shall	O
have	O
a	O
deliberative	O

as	O
well	O
as	O
casting	O
vote	O
.	O

Article	O
IX	O
.	O
Annual	O
General	O
Meeting	O
.	O
—	O
A	O
.	O
General	O
Meeting	O
of	O

the	O
members	O
of	O
the	O
Society	B-ORG
shall	O
be	O
held	O
during	O
the	O
second	O
week	O

#	O
#	O
p	O
.	O
(	O
#	O
19	O
)	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O

5	O

of	O
December	O
,	O
every	O
year	O
,	O
at	O
such	O
place	O
as	O
the	O
Directors	B-ORG
may	O
appoint	O
,	O

when	O
a	O
statement	O
ot	O
the	O
income	O
and	O
expenditure	O
shall	O
be	O
submitted	O
,	O

together	O
with	O
a	O
report	O
of	O
the	O
Society	B-ORG
’	O
s	O
operations	O
during	O
the	O

preceding	O
year	O
.	O

Article	O
X	O
.	O
The	O
Executive	B-ORG
Committee	I-ORG
shall	O
meet	O
monthly	O
,	O
and	O

it	O
shall	O
have	O
power	O
to	O
frame	O
its	O
own	O
By	O
-	O
Laws	O
;	O
but	O
one	O
special	O
duty	O

shall	O
be	O
that	O
it	O
take	O
care	O
the	O
liabilities	O
of	O
the	O
Society	B-ORG
shall	O
never	O

exceed	O
half	O
the	O
value	O
of	O
the	O
Press	O
and	O
Plant	O
.	O

Article	O
XI	O
.	O
Alteration	O
of	O
Constitution	O
—	O
The	O
preceding	O
articles	O

of	O
Constitution	O
can	O
be	O
altered	O
only	O
by	O
a	O
vote	O
of	O
two	O
-	O
thirds	O
of	O
the	O

members	O
present	O
or	O
duly	O
represented	O
at	O
the	O
Annual	O
General	O

Meetings	O
,	O
and	O
that	O
only	O
in	O
the	O
event	O
of	O
three	O
months	O
’	O
previous	O
notice	O

having	O
been	O
duly	O
circulated	O
among	O
the	O
members	O
of	O
the	O
Society	B-ORG
.	O

#	O
#	O
p	O
.	O
(	O
#	O
20	O
)	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O

objects	O
which	O
this	O
Society	B-ORG
has	O
in	O
view	O
and	O
methods	O
of	O
operation	O

are	O
detailed	O
in	O
the	O
Constitution	O
which	O
accompanies	O
this	O
.	O
It	O
may	O
,	O

however	O
,	O
be	O
well	O
to	O
note	O
that	O
our	O
aim	O
summarised	O
,	O
is	O
two	O
-	O
fold	O
:	O
namely	O
,	O

(	O
1	O
)	O
to	O
provide	O
books	B-PRODUCT
of	O
a	O
comparatively	O
high	O
order	O
for	O
the	O
more	O

intelligent	O
classes	O
in	O
China	B-GPE
;	O
and	O
(	O
2	O
)	O
,	O
books	B-PRODUCT
illustrated	O
by	O
chromos	O
for	O

the	O
families	O
.	O
We	O
wish	O
in	O
no	O
way	O
to	O
interfere	O
with	O
the	O
action	O
of	O
any	O

Bible	B-ORG
Societies	I-ORG
or	O
\	O
ract	B-ORG
Societies	I-ORG
,	O
or	O
the	O
School	B-ORG
and	I-ORG
Text	I-ORG
Book	I-ORG
Series	I-ORG

Committee	I-ORG
,	O
or	O
any	O
private	O
enterprise	O
already	O
existing	O
;	O
we	O
seek	O
to	O
follow	O

out	O
a	O
line	O
of	O
work	O
which	O
is	O
distinct	O
,	O
and	O
which	O
has	O
hitherto	O
not	O
been	O

attempted	O
on	O
any	O
scale	O
proportionate	O
to	O
its	O
importance	O
.	O

^	O
criptures	O
and	O
Tracts	B-PRODUCT
have	O
their	O
place	O
and	O
their	O
unalienable	O

importance	O
;	O
and	O
ever	O
will	O
.	O
School	B-PRODUCT
and	I-PRODUCT
Text	I-PRODUCT
Books	I-PRODUCT
are	O
also	O

indispensable	O
for	O
Seminaries	B-FAC
and	O
Colleges	B-FAC
;	O
but	O
they	O
are	O
of	O
their	O

nature	O
technical	O
,	O
and	O
adapted	O
to	O
be	O
explained	O
by	O
a	O
teacher	O
.	O
Purely	O

scientific	O
books	B-PRODUCT
,	O
again	O
,	O
are	O
necessarily	O
full	O
of	O
new	O
terms	O
and	O
formulae	O
,	O

and	O
so	O
beyond	O
the	O
ability	O
of	O
ordinary	O
readers	O
.	O
Our	O
object	O
,	O
therefore	O
,	O

is	O
to	O
reach	O
the	O
general	O
public	O
,	O
both	O
literary	O
and	O
commercial	O
,	O
and	O
while	O

we	O
give	O
them	O
true	O
science	O
,	O
endeavour	O
at	O
the	O
same	O
time	O
to	O
set	O
it	O
forth	O
in	O

an	O
attractive	O
manner	O
fitted	O
to	O
their	O
present	O
capacity	O
for	O
understanding	O

it	O
.	O
And	O
our	O
reasons	O
for	O
this	O
new	O
effort	O
are	O
:	O
—	O

^	O
uch	O
objects	O
are	O
in	O
keeping	O
with	O
the	O
genius	O
of	O
the	O
people	O
.	O
The	O

great	O
distinguishing	O
feature	O
of	O
the	O
Chinese	B-NORP
from	O
the	O
very	O
earliest	O

times	O
has	O
been	O
their	O
attachment	O
to	O
literature	O
,	O
and	O
the	O
honour	O
they	O

have	O
set	O
upon	O
it	O
.	O
Their	O
hero	O
has	O
been	O
not	O
the	O
warrior	O
,	O
nor	O
even	O
the	O

statesman	O
,	O
but	O
the	O
scholar	O
.	O
This	O
national	O
sentiment	O
has	O
been	O
fruitful	O

of	O
many	O
beneficent	O
results	O
.	O
Amongst	O
others	O
it	O
has	O
led	O
them	O
,	O
during	O

all	O
their	O
eras	O
,	O
to	O
pay	O
very	O
great	O
attention	O
to	O
education	O
;	O
and	O
this	O
,	O
in	O

its	O
turn	O
,	O
has	O
produced	O
a	O
large	O
proportion	O
of	O
readers	O
,	O
a	O
high	O
regard	O
for	O

books	B-PRODUCT
,	O
one	O
uniform	O
written	O
language	O
,	O
and	O
a	O
system	O
of	O
competitive	O

examinations	O
which	O
until	O
recent	O
years	O
was	O
unparalleled	O
in	O
any	O
part	O

of	O
the	O
world	O
.	O

#	O
#	O
p	O
.	O
(	O
#	O
21	O
)	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O
#	O

7	O

CVhese	O
features	O
have	O
struck	O
every	O
observer	O
who	O
has	O
landed	O
on	O
their	O

shores	O
,	O
and	O
led	O
all	O
who	O
sought	O
to	O
influence	O
the	O
empire	O
,	O
to	O
seek	O
to	O

avail	O
themselves	O
of	O
the	O
press	O
.	O
But	O
the	O
question	O
has	O
always	O
been	O
in	O

regard	O
to	O
suitable	O
books	O
.	O
The	O
difficulties	O
of	O
the	O
language	O
,	O
the	O
peculiarities	O

of	O
Chinese	B-LANGUAGE
modes	O
of	O
thought	O
and	O
expression	O
,	O
and	O
their	O
tremendous	O

literature	O
,	O
which	O
required	O
to	O
be	O
mastered	O
less	O
or	O
more	O
before	O
efficient	O

books	O
could	O
be	O
produced	O
,	O
called	O
a	O
halt	O
.	O

CV	O
/	O
N	O
the	O
opening	O
days	O
of	O
modern	O
intercourse	O
missionaries	O
felt	O
it	O
to	O
be	O

their	O
first	O
duty	O
to	O
give	O
them	O
the	O
Scriptures	B-PRODUCT
in	O
their	O
own	O
tongue	O
,	O

and	O
epitomes	O
of	O
Divine	O
Truth	O
in	O
different	O
forms	O
.	O
But	O
it	O
has	O
been	O

increasingly	O
felt	O
by	O
all	O
,	O
of	O
late	O
years	O
,	O
that	O
something	O
more	O
was	O
needed	O
.	O

Accordingly	O
,	O
not	O
a	O
few	O
have	O
been	O
led	O
to	O
compose	O
works	B-PRODUCT
on	O
Geography	O
,	O

History	O
,	O
Astronomy	O
,	O
and	O
the	O
various	O
branches	O
of	O
science	O
,	O
and	O
also	O
to	O

attempt	O
periodical	B-PRODUCT
literature	I-PRODUCT
in	O
its	O
different	O
branches	O
.	O

t	O
*	O
>	O
mall	O
editions	B-PRODUCT
of	O
these	O
works	B-PRODUCT
have	O
been	O
issued	O
and	O
they	O
have	O
been	O

prized	O
in	O
proportion	O
as	O
they	O
became	O
known	O
.	O
This	O
has	O
encouraged	O

us	O
to	O
proceed	O
in	O
that	O
direction	O
;	O
but	O
larger	O
funds	O
are	O
needed	O
to	O
spread	O

such	O
books	O
even	O
to	O
a	O
moderate	O
extent	O
in	O
this	O
wide	O
empire	B-LOC
.	O
And	O
this	O

is	O
well	O
worth	O
the	O
effort	O
of	O
all	O
interested	O
in	O
China	B-GPE
:	O
for	O
it	O
is	O
absolutely	O

clear	O
that	O
we	O
can	O
never	O
open	O
up	O
the	O
country	O
satisfactorily	O
until	O
we	O

open	O
the	O
minds	O
of	O
the	O
people	O
.	O

S	O
he	O
opposition	O
which	O
is	O
offered	O
to	O
Western	O
views	O
,	O
plans	O
,	O
and	O
efforts	O

of	O
all	O
kinds	O
mercantile	O
,	O
political	O
,	O
and	O
religious	O
,	O
is	O
almost	O
entirely	O

due	O
to	O
ignorance	O
.	O
And	O
this	O
is	O
true	O
both	O
as	O
regards	O
local	O
officials	B-NORP
,	O
the	O

gentry	O
or	O
literati	O
,	O
the	O
censorate	B-NORP
,	O
and	O
even	O
of	O
some	O
of	O
the	O
high	O
officials	B-NORP

in	O
Peking	B-GPE
.	O
It	O
is	O
therefore	O
of	O
the	O
very	O
highest	O
importance	O
that	O
this	O

ignorance	O
be	O
dispelled	O
,	O
and	O
knowledge	O
diffused	O
through	O
all	O
classes	O
of	O

the	O
people	O
.	O

.	O
vvj	O
oeeovee	O
we	O
have	O
found	O
that	O
in	O
cases	O
where	O
high	O
officials	B-NORP
at	O

(	O
3	O
^	O
Peking	B-GPE
and	O
enlightened	O
Mandarins	B-GPE
were	O
prepared	O
to	O
accede	O
to	O

foreign	O
proposals	O
,	O
the	O
local	O
literati	B-ORG
interfered	O
,	O
and	O
effectually	O
blocked	O

all	O
proceedings	O
.	O
But	O
these	O
literati	B-ORG
abound	O
in	O
every	O
part	O
of	O
the	O
empire	O
,	O

and	O
are	O
held	O
in	O
the	O
highest	O
esteem	O
;	O
in	O
fact	O
are	O
the	O
very	O
soul	O
of	O
the	O

empire	B-GPE
and	O
virtually	O
rule	O
it	O
.	O
It	O
is	O
therefore	O
manifest	O
that	O
if	O
we	O
would	O

influence	O
China	B-GPE
at	O
all	O
as	O
a	O
nation	O
,	O
we	O
must	O
begin	O
with	O
them	O
;	O
and	O
also	O

that	O
it	O
is	O
only	O
in	O
proportion	O
as	O
we	O
command	O
their	O
respect	O
that	O
affairs	O
will	O

move	O
smoothly	O
in	O
China	B-GPE
,	O
especially	O
in	O
the	O
higher	O
and	O
larger	O
departments	O
.	O

